file_name_list,speakers,visual_features,acoustic_features,lexical_features,emotion_labels
Ses01F_script01_2_M004,M01,/features/visual_features/Session1/Ses01F_script01_2/Ses01F_script01_2_M004.npy,/features/acoustic_features/Session1/Ses01F_script01_2/Ses01F_script01_2_M004.npy,/features/lexical_features/Session1/Ses01F_script01_2/Ses01F_script01_2_M004.npy,3
Ses01F_script01_3_F002,F01,/features/visual_features/Session1/Ses01F_script01_3/Ses01F_script01_3_F002.npy,/features/acoustic_features/Session1/Ses01F_script01_3/Ses01F_script01_3_F002.npy,/features/lexical_features/Session1/Ses01F_script01_3/Ses01F_script01_3_F002.npy,3
Ses01F_script01_3_F007,F01,/features/visual_features/Session1/Ses01F_script01_3/Ses01F_script01_3_F007.npy,/features/acoustic_features/Session1/Ses01F_script01_3/Ses01F_script01_3_F007.npy,/features/lexical_features/Session1/Ses01F_script01_3/Ses01F_script01_3_F007.npy,3
Ses01F_script01_3_F011,F01,/features/visual_features/Session1/Ses01F_script01_3/Ses01F_script01_3_F011.npy,/features/acoustic_features/Session1/Ses01F_script01_3/Ses01F_script01_3_F011.npy,/features/lexical_features/Session1/Ses01F_script01_3/Ses01F_script01_3_F011.npy,2
Ses01F_script01_3_F012,F01,/features/visual_features/Session1/Ses01F_script01_3/Ses01F_script01_3_F012.npy,/features/acoustic_features/Session1/Ses01F_script01_3/Ses01F_script01_3_F012.npy,/features/lexical_features/Session1/Ses01F_script01_3/Ses01F_script01_3_F012.npy,2
Ses01F_script01_3_F014,F01,/features/visual_features/Session1/Ses01F_script01_3/Ses01F_script01_3_F014.npy,/features/acoustic_features/Session1/Ses01F_script01_3/Ses01F_script01_3_F014.npy,/features/lexical_features/Session1/Ses01F_script01_3/Ses01F_script01_3_F014.npy,3
Ses01F_script01_3_F019,F01,/features/visual_features/Session1/Ses01F_script01_3/Ses01F_script01_3_F019.npy,/features/acoustic_features/Session1/Ses01F_script01_3/Ses01F_script01_3_F019.npy,/features/lexical_features/Session1/Ses01F_script01_3/Ses01F_script01_3_F019.npy,2
Ses01F_script01_3_M000,M01,/features/visual_features/Session1/Ses01F_script01_3/Ses01F_script01_3_M000.npy,/features/acoustic_features/Session1/Ses01F_script01_3/Ses01F_script01_3_M000.npy,/features/lexical_features/Session1/Ses01F_script01_3/Ses01F_script01_3_M000.npy,3
Ses01F_script01_3_M009,M01,/features/visual_features/Session1/Ses01F_script01_3/Ses01F_script01_3_M009.npy,/features/acoustic_features/Session1/Ses01F_script01_3/Ses01F_script01_3_M009.npy,/features/lexical_features/Session1/Ses01F_script01_3/Ses01F_script01_3_M009.npy,2
Ses01F_script01_3_M010,M01,/features/visual_features/Session1/Ses01F_script01_3/Ses01F_script01_3_M010.npy,/features/acoustic_features/Session1/Ses01F_script01_3/Ses01F_script01_3_M010.npy,/features/lexical_features/Session1/Ses01F_script01_3/Ses01F_script01_3_M010.npy,2
Ses01F_script01_3_M019,M01,/features/visual_features/Session1/Ses01F_script01_3/Ses01F_script01_3_M019.npy,/features/acoustic_features/Session1/Ses01F_script01_3/Ses01F_script01_3_M019.npy,/features/lexical_features/Session1/Ses01F_script01_3/Ses01F_script01_3_M019.npy,2
Ses01F_script01_3_M027,M01,/features/visual_features/Session1/Ses01F_script01_3/Ses01F_script01_3_M027.npy,/features/acoustic_features/Session1/Ses01F_script01_3/Ses01F_script01_3_M027.npy,/features/lexical_features/Session1/Ses01F_script01_3/Ses01F_script01_3_M027.npy,1
Ses01F_script01_3_M033,M01,/features/visual_features/Session1/Ses01F_script01_3/Ses01F_script01_3_M033.npy,/features/acoustic_features/Session1/Ses01F_script01_3/Ses01F_script01_3_M033.npy,/features/lexical_features/Session1/Ses01F_script01_3/Ses01F_script01_3_M033.npy,1
Ses01F_script02_1_F006,F01,/features/visual_features/Session1/Ses01F_script02_1/Ses01F_script02_1_F006.npy,/features/acoustic_features/Session1/Ses01F_script02_1/Ses01F_script02_1_F006.npy,/features/lexical_features/Session1/Ses01F_script02_1/Ses01F_script02_1_F006.npy,0
Ses01F_script02_1_F008,F01,/features/visual_features/Session1/Ses01F_script02_1/Ses01F_script02_1_F008.npy,/features/acoustic_features/Session1/Ses01F_script02_1/Ses01F_script02_1_F008.npy,/features/lexical_features/Session1/Ses01F_script02_1/Ses01F_script02_1_F008.npy,3
Ses01F_script02_1_F009,F01,/features/visual_features/Session1/Ses01F_script02_1/Ses01F_script02_1_F009.npy,/features/acoustic_features/Session1/Ses01F_script02_1/Ses01F_script02_1_F009.npy,/features/lexical_features/Session1/Ses01F_script02_1/Ses01F_script02_1_F009.npy,2
Ses01F_script02_1_M007,M01,/features/visual_features/Session1/Ses01F_script02_1/Ses01F_script02_1_M007.npy,/features/acoustic_features/Session1/Ses01F_script02_1/Ses01F_script02_1_M007.npy,/features/lexical_features/Session1/Ses01F_script02_1/Ses01F_script02_1_M007.npy,3
Ses01F_script02_1_M014,M01,/features/visual_features/Session1/Ses01F_script02_1/Ses01F_script02_1_M014.npy,/features/acoustic_features/Session1/Ses01F_script02_1/Ses01F_script02_1_M014.npy,/features/lexical_features/Session1/Ses01F_script02_1/Ses01F_script02_1_M014.npy,3
Ses01F_script02_1_M020,M01,/features/visual_features/Session1/Ses01F_script02_1/Ses01F_script02_1_M020.npy,/features/acoustic_features/Session1/Ses01F_script02_1/Ses01F_script02_1_M020.npy,/features/lexical_features/Session1/Ses01F_script02_1/Ses01F_script02_1_M020.npy,3
Ses01F_script02_1_M043,M01,/features/visual_features/Session1/Ses01F_script02_1/Ses01F_script02_1_M043.npy,/features/acoustic_features/Session1/Ses01F_script02_1/Ses01F_script02_1_M043.npy,/features/lexical_features/Session1/Ses01F_script02_1/Ses01F_script02_1_M043.npy,2
Ses01F_script02_1_M044,M01,/features/visual_features/Session1/Ses01F_script02_1/Ses01F_script02_1_M044.npy,/features/acoustic_features/Session1/Ses01F_script02_1/Ses01F_script02_1_M044.npy,/features/lexical_features/Session1/Ses01F_script02_1/Ses01F_script02_1_M044.npy,2
Ses01F_script02_2_F000,F01,/features/visual_features/Session1/Ses01F_script02_2/Ses01F_script02_2_F000.npy,/features/acoustic_features/Session1/Ses01F_script02_2/Ses01F_script02_2_F000.npy,/features/lexical_features/Session1/Ses01F_script02_2/Ses01F_script02_2_F000.npy,3
Ses01F_script02_2_F006,F01,/features/visual_features/Session1/Ses01F_script02_2/Ses01F_script02_2_F006.npy,/features/acoustic_features/Session1/Ses01F_script02_2/Ses01F_script02_2_F006.npy,/features/lexical_features/Session1/Ses01F_script02_2/Ses01F_script02_2_F006.npy,0
Ses01F_script02_2_F008,F01,/features/visual_features/Session1/Ses01F_script02_2/Ses01F_script02_2_F008.npy,/features/acoustic_features/Session1/Ses01F_script02_2/Ses01F_script02_2_F008.npy,/features/lexical_features/Session1/Ses01F_script02_2/Ses01F_script02_2_F008.npy,0
Ses01F_script02_2_F009,F01,/features/visual_features/Session1/Ses01F_script02_2/Ses01F_script02_2_F009.npy,/features/acoustic_features/Session1/Ses01F_script02_2/Ses01F_script02_2_F009.npy,/features/lexical_features/Session1/Ses01F_script02_2/Ses01F_script02_2_F009.npy,0
Ses01F_script02_2_F010,F01,/features/visual_features/Session1/Ses01F_script02_2/Ses01F_script02_2_F010.npy,/features/acoustic_features/Session1/Ses01F_script02_2/Ses01F_script02_2_F010.npy,/features/lexical_features/Session1/Ses01F_script02_2/Ses01F_script02_2_F010.npy,0
Ses01F_script02_2_F015,F01,/features/visual_features/Session1/Ses01F_script02_2/Ses01F_script02_2_F015.npy,/features/acoustic_features/Session1/Ses01F_script02_2/Ses01F_script02_2_F015.npy,/features/lexical_features/Session1/Ses01F_script02_2/Ses01F_script02_2_F015.npy,1
Ses01F_script02_2_F016,F01,/features/visual_features/Session1/Ses01F_script02_2/Ses01F_script02_2_F016.npy,/features/acoustic_features/Session1/Ses01F_script02_2/Ses01F_script02_2_F016.npy,/features/lexical_features/Session1/Ses01F_script02_2/Ses01F_script02_2_F016.npy,0
Ses01F_script02_2_F017,F01,/features/visual_features/Session1/Ses01F_script02_2/Ses01F_script02_2_F017.npy,/features/acoustic_features/Session1/Ses01F_script02_2/Ses01F_script02_2_F017.npy,/features/lexical_features/Session1/Ses01F_script02_2/Ses01F_script02_2_F017.npy,3
Ses01F_script02_2_F035,F01,/features/visual_features/Session1/Ses01F_script02_2/Ses01F_script02_2_F035.npy,/features/acoustic_features/Session1/Ses01F_script02_2/Ses01F_script02_2_F035.npy,/features/lexical_features/Session1/Ses01F_script02_2/Ses01F_script02_2_F035.npy,1
Ses01F_script02_2_F036,F01,/features/visual_features/Session1/Ses01F_script02_2/Ses01F_script02_2_F036.npy,/features/acoustic_features/Session1/Ses01F_script02_2/Ses01F_script02_2_F036.npy,/features/lexical_features/Session1/Ses01F_script02_2/Ses01F_script02_2_F036.npy,1
Ses01F_script02_2_F042,F01,/features/visual_features/Session1/Ses01F_script02_2/Ses01F_script02_2_F042.npy,/features/acoustic_features/Session1/Ses01F_script02_2/Ses01F_script02_2_F042.npy,/features/lexical_features/Session1/Ses01F_script02_2/Ses01F_script02_2_F042.npy,2
Ses01F_script02_2_F044,F01,/features/visual_features/Session1/Ses01F_script02_2/Ses01F_script02_2_F044.npy,/features/acoustic_features/Session1/Ses01F_script02_2/Ses01F_script02_2_F044.npy,/features/lexical_features/Session1/Ses01F_script02_2/Ses01F_script02_2_F044.npy,2
Ses01F_script02_2_M006,M01,/features/visual_features/Session1/Ses01F_script02_2/Ses01F_script02_2_M006.npy,/features/acoustic_features/Session1/Ses01F_script02_2/Ses01F_script02_2_M006.npy,/features/lexical_features/Session1/Ses01F_script02_2/Ses01F_script02_2_M006.npy,3
Ses01F_script02_2_M017,M01,/features/visual_features/Session1/Ses01F_script02_2/Ses01F_script02_2_M017.npy,/features/acoustic_features/Session1/Ses01F_script02_2/Ses01F_script02_2_M017.npy,/features/lexical_features/Session1/Ses01F_script02_2/Ses01F_script02_2_M017.npy,3
Ses01F_script02_2_M026,M01,/features/visual_features/Session1/Ses01F_script02_2/Ses01F_script02_2_M026.npy,/features/acoustic_features/Session1/Ses01F_script02_2/Ses01F_script02_2_M026.npy,/features/lexical_features/Session1/Ses01F_script02_2/Ses01F_script02_2_M026.npy,2
Ses01F_script02_2_M038,M01,/features/visual_features/Session1/Ses01F_script02_2/Ses01F_script02_2_M038.npy,/features/acoustic_features/Session1/Ses01F_script02_2/Ses01F_script02_2_M038.npy,/features/lexical_features/Session1/Ses01F_script02_2/Ses01F_script02_2_M038.npy,1
Ses01F_script02_2_M040,M01,/features/visual_features/Session1/Ses01F_script02_2/Ses01F_script02_2_M040.npy,/features/acoustic_features/Session1/Ses01F_script02_2/Ses01F_script02_2_M040.npy,/features/lexical_features/Session1/Ses01F_script02_2/Ses01F_script02_2_M040.npy,3
Ses01F_script02_2_M042,M01,/features/visual_features/Session1/Ses01F_script02_2/Ses01F_script02_2_M042.npy,/features/acoustic_features/Session1/Ses01F_script02_2/Ses01F_script02_2_M042.npy,/features/lexical_features/Session1/Ses01F_script02_2/Ses01F_script02_2_M042.npy,3
Ses01F_script02_2_M043,M01,/features/visual_features/Session1/Ses01F_script02_2/Ses01F_script02_2_M043.npy,/features/acoustic_features/Session1/Ses01F_script02_2/Ses01F_script02_2_M043.npy,/features/lexical_features/Session1/Ses01F_script02_2/Ses01F_script02_2_M043.npy,3
Ses01F_script02_2_M048,M01,/features/visual_features/Session1/Ses01F_script02_2/Ses01F_script02_2_M048.npy,/features/acoustic_features/Session1/Ses01F_script02_2/Ses01F_script02_2_M048.npy,/features/lexical_features/Session1/Ses01F_script02_2/Ses01F_script02_2_M048.npy,3
Ses01F_script03_1_F010,F01,/features/visual_features/Session1/Ses01F_script03_1/Ses01F_script03_1_F010.npy,/features/acoustic_features/Session1/Ses01F_script03_1/Ses01F_script03_1_F010.npy,/features/lexical_features/Session1/Ses01F_script03_1/Ses01F_script03_1_F010.npy,2
Ses01F_script03_1_F020,F01,/features/visual_features/Session1/Ses01F_script03_1/Ses01F_script03_1_F020.npy,/features/acoustic_features/Session1/Ses01F_script03_1/Ses01F_script03_1_F020.npy,/features/lexical_features/Session1/Ses01F_script03_1/Ses01F_script03_1_F020.npy,2
Ses01F_script03_1_M010,M01,/features/visual_features/Session1/Ses01F_script03_1/Ses01F_script03_1_M010.npy,/features/acoustic_features/Session1/Ses01F_script03_1/Ses01F_script03_1_M010.npy,/features/lexical_features/Session1/Ses01F_script03_1/Ses01F_script03_1_M010.npy,2
Ses01F_script03_1_M018,M01,/features/visual_features/Session1/Ses01F_script03_1/Ses01F_script03_1_M018.npy,/features/acoustic_features/Session1/Ses01F_script03_1/Ses01F_script03_1_M018.npy,/features/lexical_features/Session1/Ses01F_script03_1/Ses01F_script03_1_M018.npy,2
Ses01F_script03_1_M025,M01,/features/visual_features/Session1/Ses01F_script03_1/Ses01F_script03_1_M025.npy,/features/acoustic_features/Session1/Ses01F_script03_1/Ses01F_script03_1_M025.npy,/features/lexical_features/Session1/Ses01F_script03_1/Ses01F_script03_1_M025.npy,2
Ses01F_script03_1_M026,M01,/features/visual_features/Session1/Ses01F_script03_1/Ses01F_script03_1_M026.npy,/features/acoustic_features/Session1/Ses01F_script03_1/Ses01F_script03_1_M026.npy,/features/lexical_features/Session1/Ses01F_script03_1/Ses01F_script03_1_M026.npy,2
Ses01F_script03_1_M034,M01,/features/visual_features/Session1/Ses01F_script03_1/Ses01F_script03_1_M034.npy,/features/acoustic_features/Session1/Ses01F_script03_1/Ses01F_script03_1_M034.npy,/features/lexical_features/Session1/Ses01F_script03_1/Ses01F_script03_1_M034.npy,2
Ses01F_script03_2_F001,F01,/features/visual_features/Session1/Ses01F_script03_2/Ses01F_script03_2_F001.npy,/features/acoustic_features/Session1/Ses01F_script03_2/Ses01F_script03_2_F001.npy,/features/lexical_features/Session1/Ses01F_script03_2/Ses01F_script03_2_F001.npy,2
Ses01F_script03_2_F005,F01,/features/visual_features/Session1/Ses01F_script03_2/Ses01F_script03_2_F005.npy,/features/acoustic_features/Session1/Ses01F_script03_2/Ses01F_script03_2_F005.npy,/features/lexical_features/Session1/Ses01F_script03_2/Ses01F_script03_2_F005.npy,3
Ses01F_script03_2_F013,F01,/features/visual_features/Session1/Ses01F_script03_2/Ses01F_script03_2_F013.npy,/features/acoustic_features/Session1/Ses01F_script03_2/Ses01F_script03_2_F013.npy,/features/lexical_features/Session1/Ses01F_script03_2/Ses01F_script03_2_F013.npy,0
Ses01F_script03_2_F014,F01,/features/visual_features/Session1/Ses01F_script03_2/Ses01F_script03_2_F014.npy,/features/acoustic_features/Session1/Ses01F_script03_2/Ses01F_script03_2_F014.npy,/features/lexical_features/Session1/Ses01F_script03_2/Ses01F_script03_2_F014.npy,0
Ses01F_script03_2_F015,F01,/features/visual_features/Session1/Ses01F_script03_2/Ses01F_script03_2_F015.npy,/features/acoustic_features/Session1/Ses01F_script03_2/Ses01F_script03_2_F015.npy,/features/lexical_features/Session1/Ses01F_script03_2/Ses01F_script03_2_F015.npy,0
Ses01F_script03_2_F018,F01,/features/visual_features/Session1/Ses01F_script03_2/Ses01F_script03_2_F018.npy,/features/acoustic_features/Session1/Ses01F_script03_2/Ses01F_script03_2_F018.npy,/features/lexical_features/Session1/Ses01F_script03_2/Ses01F_script03_2_F018.npy,0
Ses01F_script03_2_F021,F01,/features/visual_features/Session1/Ses01F_script03_2/Ses01F_script03_2_F021.npy,/features/acoustic_features/Session1/Ses01F_script03_2/Ses01F_script03_2_F021.npy,/features/lexical_features/Session1/Ses01F_script03_2/Ses01F_script03_2_F021.npy,0
Ses01F_script03_2_F024,F01,/features/visual_features/Session1/Ses01F_script03_2/Ses01F_script03_2_F024.npy,/features/acoustic_features/Session1/Ses01F_script03_2/Ses01F_script03_2_F024.npy,/features/lexical_features/Session1/Ses01F_script03_2/Ses01F_script03_2_F024.npy,0
Ses01F_script03_2_F031,F01,/features/visual_features/Session1/Ses01F_script03_2/Ses01F_script03_2_F031.npy,/features/acoustic_features/Session1/Ses01F_script03_2/Ses01F_script03_2_F031.npy,/features/lexical_features/Session1/Ses01F_script03_2/Ses01F_script03_2_F031.npy,3
Ses01F_script03_2_F035,F01,/features/visual_features/Session1/Ses01F_script03_2/Ses01F_script03_2_F035.npy,/features/acoustic_features/Session1/Ses01F_script03_2/Ses01F_script03_2_F035.npy,/features/lexical_features/Session1/Ses01F_script03_2/Ses01F_script03_2_F035.npy,0
Ses01F_script03_2_F040,F01,/features/visual_features/Session1/Ses01F_script03_2/Ses01F_script03_2_F040.npy,/features/acoustic_features/Session1/Ses01F_script03_2/Ses01F_script03_2_F040.npy,/features/lexical_features/Session1/Ses01F_script03_2/Ses01F_script03_2_F040.npy,0
Ses01F_script03_2_M020,M01,/features/visual_features/Session1/Ses01F_script03_2/Ses01F_script03_2_M020.npy,/features/acoustic_features/Session1/Ses01F_script03_2/Ses01F_script03_2_M020.npy,/features/lexical_features/Session1/Ses01F_script03_2/Ses01F_script03_2_M020.npy,0
Ses01F_script03_2_M021,M01,/features/visual_features/Session1/Ses01F_script03_2/Ses01F_script03_2_M021.npy,/features/acoustic_features/Session1/Ses01F_script03_2/Ses01F_script03_2_M021.npy,/features/lexical_features/Session1/Ses01F_script03_2/Ses01F_script03_2_M021.npy,0
Ses01F_script03_2_M023,M01,/features/visual_features/Session1/Ses01F_script03_2/Ses01F_script03_2_M023.npy,/features/acoustic_features/Session1/Ses01F_script03_2/Ses01F_script03_2_M023.npy,/features/lexical_features/Session1/Ses01F_script03_2/Ses01F_script03_2_M023.npy,0
Ses01F_script03_2_M024,M01,/features/visual_features/Session1/Ses01F_script03_2/Ses01F_script03_2_M024.npy,/features/acoustic_features/Session1/Ses01F_script03_2/Ses01F_script03_2_M024.npy,/features/lexical_features/Session1/Ses01F_script03_2/Ses01F_script03_2_M024.npy,0
Ses01F_script03_2_M030,M01,/features/visual_features/Session1/Ses01F_script03_2/Ses01F_script03_2_M030.npy,/features/acoustic_features/Session1/Ses01F_script03_2/Ses01F_script03_2_M030.npy,/features/lexical_features/Session1/Ses01F_script03_2/Ses01F_script03_2_M030.npy,0
Ses01F_script03_2_M032,M01,/features/visual_features/Session1/Ses01F_script03_2/Ses01F_script03_2_M032.npy,/features/acoustic_features/Session1/Ses01F_script03_2/Ses01F_script03_2_M032.npy,/features/lexical_features/Session1/Ses01F_script03_2/Ses01F_script03_2_M032.npy,0
Ses01F_script03_2_M033,M01,/features/visual_features/Session1/Ses01F_script03_2/Ses01F_script03_2_M033.npy,/features/acoustic_features/Session1/Ses01F_script03_2/Ses01F_script03_2_M033.npy,/features/lexical_features/Session1/Ses01F_script03_2/Ses01F_script03_2_M033.npy,0
Ses01F_script03_2_M034,M01,/features/visual_features/Session1/Ses01F_script03_2/Ses01F_script03_2_M034.npy,/features/acoustic_features/Session1/Ses01F_script03_2/Ses01F_script03_2_M034.npy,/features/lexical_features/Session1/Ses01F_script03_2/Ses01F_script03_2_M034.npy,0
Ses01F_script03_2_M036,M01,/features/visual_features/Session1/Ses01F_script03_2/Ses01F_script03_2_M036.npy,/features/acoustic_features/Session1/Ses01F_script03_2/Ses01F_script03_2_M036.npy,/features/lexical_features/Session1/Ses01F_script03_2/Ses01F_script03_2_M036.npy,0
Ses01F_script03_2_M037,M01,/features/visual_features/Session1/Ses01F_script03_2/Ses01F_script03_2_M037.npy,/features/acoustic_features/Session1/Ses01F_script03_2/Ses01F_script03_2_M037.npy,/features/lexical_features/Session1/Ses01F_script03_2/Ses01F_script03_2_M037.npy,0
